City,Province,Latitude,Longitude,Year,Month,Date,tas,tasmax,tasmin,pr
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1975,8,1975-08,25.17,29.22,20.74,162.2
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1975,9,1975-09,23.02,28.18,16.52,61.2
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1975,10,1975-10,19.31,26.63,10.42,22.3
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1975,11,1975-11,11.03,20.18,1.78,19.3
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1975,12,1975-12,8.1,16.45,0.82,39.7
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1976,1,1976-01,6.21,12.55,0.62,157.6
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1976,2,1976-02,6.54,11.67,1.76,315.5
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1976,3,1976-03,10.07,15.2,4.81,251.1
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1976,4,1976-04,15.58,22.62,7.76,128.9
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1976,5,1976-05,22.4,29.68,12.34,61.9
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1976,6,1976-06,26.13,32.24,17.89,62.9
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1976,7,1976-07,26.85,30.77,22.7,202.8
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1976,8,1976-08,24.55,28.67,19.99,185.8
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1976,9,1976-09,23.61,28.63,17.65,58.7
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1976,10,1976-10,19.06,26.15,11.06,32.6
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1976,11,1976-11,14.52,22.91,5.46,0.9
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1976,12,1976-12,5.62,13.73,-1.26,56.0
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1977,1,1977-01,4.51,9.5,-0.41,202.0
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1977,2,1977-02,5.58,12.8,-0.6,50.0
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1977,3,1977-03,12.65,20.98,4.33,31.5
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1977,4,1977-04,17.81,23.83,10.76,153.8
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1977,5,1977-05,21.16,27.11,13.09,121.8
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1977,6,1977-06,25.55,30.93,18.26,63.9
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1977,7,1977-07,25.97,29.58,22.04,252.4
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1977,8,1977-08,24.99,29.41,19.46,186.6
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1977,9,1977-09,23.34,28.71,16.62,31.8
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1977,10,1977-10,19.77,26.26,11.8,86.4
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1977,11,1977-11,14.67,21.81,6.75,46.6
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1977,12,1977-12,5.86,13.07,-0.14,121.3
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1978,1,1978-01,1.97,7.21,-2.13,146.1
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1978,2,1978-02,4.88,9.58,0.97,185.6
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1978,3,1978-03,9.91,14.67,4.72,268.9
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1978,4,1978-04,16.8,24.04,8.43,68.8
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1978,5,1978-05,25.09,32.9,14.33,47.4
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1978,6,1978-06,28.58,34.44,21.11,79.3
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1978,7,1978-07,25.76,29.23,22.18,375.0
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1978,8,1978-08,25.29,29.35,20.76,165.6
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1978,9,1978-09,23.28,28.29,17.2,52.7
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1978,10,1978-10,19.67,26.83,10.62,2.7
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1978,11,1978-11,10.78,18.19,3.6,108.4
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1978,12,1978-12,9.08,18.25,1.02,6.1
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1979,1,1979-01,6.64,14.11,-0.11,59.7
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1979,2,1979-02,6.83,13.28,0.84,117.5
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1979,3,1979-03,9.4,15.56,3.03,249.1
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1979,4,1979-04,18.16,25.7,9.58,125.0
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1979,5,1979-05,20.13,26.19,12.57,101.6
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1979,6,1979-06,27.57,33.89,18.71,17.5
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1979,7,1979-07,26.45,30.66,21.57,147.0
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1979,8,1979-08,25.15,29.64,19.4,131.1
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1979,9,1979-09,22.55,28.34,15.52,27.4
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1979,10,1979-10,20.11,26.84,11.95,8.7
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1979,11,1979-11,12.47,20.82,4.39,60.9
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1979,12,1979-12,8.12,15.19,1.15,82.3
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1980,1,1980-01,2.25,7.34,-2.55,119.2
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1980,2,1980-02,6.6,11.03,2.22,236.0
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1980,3,1980-03,10.88,15.57,5.85,281.2
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1980,4,1980-04,18.01,25.63,9.14,29.9
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1980,5,1980-05,23.98,30.76,14.93,34.4
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1980,6,1980-06,26.95,32.43,19.66,92.0
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1980,7,1980-07,25.9,29.89,21.67,228.5
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1980,8,1980-08,25.32,29.41,20.19,108.6
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1980,9,1980-09,23.41,29.0,16.39,35.2
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1980,10,1980-10,19.94,26.07,12.65,52.8
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1980,11,1980-11,13.23,20.91,4.73,60.0
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1980,12,1980-12,8.27,16.22,1.57,46.2
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1981,1,1981-01,4.01,9.59,-0.76,138.5
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1981,2,1981-02,6.99,11.57,2.82,190.1
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1981,3,1981-03,11.68,16.69,5.81,263.7
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1981,4,1981-04,17.27,24.54,9.0,137.8
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1981,5,1981-05,23.49,29.89,14.97,105.0
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1981,6,1981-06,25.81,32.04,17.18,45.8
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1981,7,1981-07,26.06,29.82,21.97,321.2
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1981,8,1981-08,25.25,29.46,19.83,115.2
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1981,9,1981-09,23.64,29.35,16.51,22.5
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1981,10,1981-10,18.59,25.45,10.58,19.8
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1981,11,1981-11,12.19,19.63,4.59,53.3
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1981,12,1981-12,7.2,15.41,-0.01,21.4
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1982,1,1982-01,5.56,12.39,-0.5,106.5
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1982,2,1982-02,3.86,8.01,0.16,217.7
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1982,3,1982-03,10.23,13.83,6.86,230.2
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1982,4,1982-04,16.36,22.56,8.78,160.1
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1982,5,1982-05,20.55,26.31,13.37,104.0
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1982,6,1982-06,26.31,32.11,18.07,13.0
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1982,7,1982-07,27.79,32.86,21.08,57.6
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1982,8,1982-08,25.39,29.27,21.23,280.8
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1982,9,1982-09,22.78,28.74,14.94,28.8
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1982,10,1982-10,18.48,24.72,11.38,93.6
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1982,11,1982-11,11.51,18.63,4.39,145.9
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1982,12,1982-12,5.16,11.61,-0.07,160.0
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1983,1,1983-01,3.59,9.28,-1.53,111.7
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1983,2,1983-02,4.14,10.16,-0.99,119.8
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1983,3,1983-03,9.39,14.33,4.22,343.5
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1983,4,1983-04,15.16,20.88,8.57,163.7
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1983,5,1983-05,21.49,27.5,13.81,92.3
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1983,6,1983-06,24.8,30.68,16.77,30.2
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1983,7,1983-07,26.12,30.65,20.35,109.9
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1983,8,1983-08,25.5,29.33,21.5,337.6
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1983,9,1983-09,23.89,29.24,17.18,58.7
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1983,10,1983-10,18.15,24.97,9.94,35.6
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1983,11,1983-11,12.65,21.81,2.79,19.8
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1983,12,1983-12,6.96,14.17,0.17,49.0
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1984,1,1984-01,3.96,10.77,-1.6,23.2
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1984,2,1984-02,3.24,7.84,-0.71,227.7
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1984,3,1984-03,11.84,18.3,5.34,177.7
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1984,4,1984-04,17.0,23.35,9.19,150.2
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1984,5,1984-05,23.84,31.15,14.78,49.5
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1984,6,1984-06,28.07,33.23,21.77,56.9
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1984,7,1984-07,25.22,29.41,20.58,158.5
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1984,8,1984-08,25.42,29.05,22.02,272.5
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1984,9,1984-09,22.24,27.52,16.16,113.0
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1984,10,1984-10,18.42,26.24,8.97,5.6
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1984,11,1984-11,11.05,18.71,3.81,104.1
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1984,12,1984-12,4.98,12.56,-0.76,116.4
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1985,1,1985-01,1.94,7.0,-2.25,149.4
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1985,2,1985-02,5.52,13.74,-1.38,41.1
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1985,3,1985-03,12.65,19.2,5.95,109.3
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1985,4,1985-04,18.27,24.67,10.38,135.6
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1985,5,1985-05,22.37,28.8,13.59,78.7
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1985,6,1985-06,27.3,33.44,18.34,17.1
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1985,7,1985-07,26.03,29.48,22.06,366.5
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1985,8,1985-08,25.73,30.11,19.96,91.0
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1985,9,1985-09,24.53,29.81,18.21,16.9
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1985,10,1985-10,18.82,25.44,11.0,46.3
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1985,11,1985-11,12.46,20.27,4.29,30.6
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1985,12,1985-12,7.06,13.44,1.45,241.1
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1986,1,1986-01,3.5,10.71,-1.85,22.1
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1986,2,1986-02,5.52,11.76,0.11,187.8
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1986,3,1986-03,9.36,14.53,4.44,422.2
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1986,4,1986-04,15.49,21.9,8.43,238.1
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1986,5,1986-05,21.28,27.9,12.61,80.4
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1986,6,1986-06,26.28,32.29,18.36,56.7
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1986,7,1986-07,26.11,30.13,21.25,222.3
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1986,8,1986-08,25.08,29.47,19.88,207.9
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1986,9,1986-09,23.07,28.62,16.0,32.8
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1986,10,1986-10,18.5,24.9,11.11,22.3
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1986,11,1986-11,13.17,19.52,6.63,116.5
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1986,12,1986-12,4.7,9.89,0.71,148.5
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1987,1,1987-01,5.16,12.41,-0.84,19.0
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1987,2,1987-02,8.35,13.79,3.07,197.9
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1987,3,1987-03,11.98,17.51,6.2,303.3
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1987,4,1987-04,17.34,23.94,9.3,150.3
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1987,5,1987-05,20.44,25.78,13.79,178.7
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1987,6,1987-06,25.73,31.7,17.06,58.3
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1987,7,1987-07,27.87,33.55,19.74,32.9
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1987,8,1987-08,26.62,31.44,20.95,70.5
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1987,9,1987-09,24.81,30.57,17.29,30.2
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1987,10,1987-10,17.96,24.05,11.29,234.5
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1987,11,1987-11,14.44,23.15,5.07,0.0
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1987,12,1987-12,8.71,17.79,1.46,51.1
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1988,1,1988-01,8.3,14.85,1.94,61.8
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1988,2,1988-02,7.37,13.84,1.41,241.3
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1988,3,1988-03,10.84,16.48,4.98,248.1
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1988,4,1988-04,18.28,25.91,8.46,71.6
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1988,5,1988-05,23.96,31.67,13.21,32.7
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1988,6,1988-06,26.62,32.39,19.04,78.7
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1988,7,1988-07,26.47,29.78,22.75,289.0
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1988,8,1988-08,25.43,29.73,20.22,117.9
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1988,9,1988-09,23.68,29.36,16.37,23.3
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1988,10,1988-10,18.97,26.35,10.0,8.4
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1988,11,1988-11,15.07,23.16,6.41,7.7
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1988,12,1988-12,9.92,17.09,2.88,93.6
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1989,1,1989-01,1.66,6.79,-2.37,110.9
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1989,2,1989-02,4.92,10.12,0.3,167.8
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1989,3,1989-03,11.2,16.46,5.53,251.2
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1989,4,1989-04,15.26,22.48,5.74,104.2
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1989,5,1989-05,21.6,28.59,12.04,161.3
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1989,6,1989-06,26.35,32.49,17.63,23.2
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1989,7,1989-07,26.79,31.47,20.59,239.8
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1989,8,1989-08,24.62,29.03,19.08,85.0
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1989,9,1989-09,23.62,29.45,15.86,46.2
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1989,10,1989-10,19.05,26.21,10.5,50.0
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1989,11,1989-11,11.04,18.93,3.6,88.6
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1989,12,1989-12,8.31,14.82,2.19,77.4
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1990,1,1990-01,7.21,13.31,1.79,132.4
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1990,2,1990-02,7.11,12.6,1.86,242.7
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1990,3,1990-03,9.24,15.4,3.22,269.3
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1990,4,1990-04,15.49,22.24,7.59,171.2
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1990,5,1990-05,25.09,31.76,15.42,23.5
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1990,6,1990-06,27.75,33.27,20.29,51.5
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1990,7,1990-07,26.2,30.11,21.17,146.1
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1990,8,1990-08,25.35,28.92,21.59,266.4
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1990,9,1990-09,23.9,28.6,18.07,39.8
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1990,10,1990-10,17.86,24.84,9.42,31.8
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1990,11,1990-11,13.92,22.02,5.6,12.4
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1990,12,1990-12,7.17,12.89,1.5,375.5
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1991,1,1991-01,2.61,7.45,-1.06,81.4
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1991,2,1991-02,5.84,10.49,1.82,284.4
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1991,3,1991-03,11.78,17.05,6.33,274.6
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1991,4,1991-04,15.01,20.67,8.15,227.1
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1991,5,1991-05,20.88,26.86,13.44,152.4
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1991,6,1991-06,26.92,33.07,18.37,28.0
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1991,7,1991-07,27.25,31.88,20.97,122.0
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1991,8,1991-08,25.24,29.52,20.28,130.0
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1991,9,1991-09,22.78,27.6,17.57,104.5
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1991,10,1991-10,17.74,24.49,9.47,21.1
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1991,11,1991-11,13.36,20.75,5.12,5.9
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1991,12,1991-12,8.9,15.05,3.28,52.3
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1992,1,1992-01,6.52,12.14,1.35,254.0
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1992,2,1992-02,4.42,10.22,-0.37,202.5
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1992,3,1992-03,10.03,14.61,5.07,386.8
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1992,4,1992-04,15.71,22.34,8.1,103.9
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1992,5,1992-05,20.85,27.05,12.99,123.6
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1992,6,1992-06,26.13,32.33,17.06,26.3
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1992,7,1992-07,25.62,30.01,20.48,108.8
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1992,8,1992-08,25.19,29.24,20.53,200.8
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1992,9,1992-09,22.76,27.8,16.54,177.9
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1992,10,1992-10,18.1,24.72,10.08,50.0
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1992,11,1992-11,13.68,21.66,5.53,16.5
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1992,12,1992-12,8.37,15.99,1.7,75.8
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1993,1,1993-01,1.29,6.54,-2.82,133.0
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1993,2,1993-02,8.43,14.14,3.04,156.3
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1993,3,1993-03,9.22,15.27,2.69,327.2
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1993,4,1993-04,17.29,24.9,7.59,42.4
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1993,5,1993-05,23.14,29.76,14.47,130.3
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1993,6,1993-06,27.31,33.17,19.32,48.0
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1993,7,1993-07,25.8,29.84,21.22,199.8
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1993,8,1993-08,26.69,31.73,20.04,30.0
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1993,9,1993-09,23.0,28.48,16.38,96.7
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1993,10,1993-10,18.44,26.07,9.12,31.3
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1993,11,1993-11,12.71,21.07,4.89,103.9
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1993,12,1993-12,9.87,18.37,1.94,8.4
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1994,1,1994-01,5.25,11.59,-0.39,97.4
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1994,2,1994-02,4.51,9.6,-0.14,196.1
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1994,3,1994-03,12.14,18.31,5.43,131.0
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1994,4,1994-04,14.68,20.9,7.05,330.4
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1994,5,1994-05,22.62,29.38,13.97,63.0
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1994,6,1994-06,27.05,32.86,19.38,67.0
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1994,7,1994-07,26.12,29.57,22.86,329.5
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1994,8,1994-08,25.34,28.99,21.8,338.8
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1994,9,1994-09,22.22,28.07,14.19,24.3
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1994,10,1994-10,17.42,24.34,9.06,49.0
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1994,11,1994-11,13.88,21.66,5.39,7.9
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1994,12,1994-12,6.99,13.4,1.34,224.5
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1995,1,1995-01,1.07,6.34,-3.37,38.8
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1995,2,1995-02,6.11,11.27,1.24,215.9
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1995,3,1995-03,8.68,14.5,3.25,224.1
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1995,4,1995-04,15.31,21.3,8.82,171.2
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1995,5,1995-05,23.01,29.99,13.66,59.8
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1995,6,1995-06,27.83,34.22,18.66,63.4
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1995,7,1995-07,26.06,29.71,22.17,409.3
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1995,8,1995-08,24.83,28.82,20.51,208.8
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1995,9,1995-09,23.36,29.23,15.71,20.8
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1995,10,1995-10,18.2,25.01,9.94,38.4
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1995,11,1995-11,13.41,21.25,5.06,82.8
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1995,12,1995-12,2.67,8.53,-1.94,73.9
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1996,1,1996-01,2.33,8.04,-2.25,108.8
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1996,2,1996-02,6.84,11.86,2.11,190.3
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1996,3,1996-03,12.33,17.01,7.21,339.8
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1996,4,1996-04,16.73,23.44,8.7,187.5
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1996,5,1996-05,20.62,26.79,12.65,132.3
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1996,6,1996-06,25.27,30.24,18.83,160.9
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1996,7,1996-07,25.94,30.34,20.31,115.5
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1996,8,1996-08,24.96,29.05,20.17,223.2
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1996,9,1996-09,23.59,29.0,16.81,28.3
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1996,10,1996-10,17.3,24.43,8.8,89.3
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1996,11,1996-11,11.75,19.98,3.7,29.9
Muzaffarabad,Jammu and Kashmir,34.37,73.47,1996,12,1996-12,3.8,13.35,-3.07,42.5
